text,Golden,RL_Types,golden_parsed,predicted_parsed,error_type
对哈哈哈 有祠堂有分红有地 从来没怀疑过自己,6,[认同逻辑6：Social Embeddedness],{6},set(),missed
从来不怀疑自己，因为年年有分红，有祠堂有时候吃饭都要走去祠堂,36,[认同逻辑6：Social Embeddedness],"{3, 6}",set(),missed
我眼里面会讲白话就是广州人，我先生浙江人，大学系广州读，然后就系广州生活二十几年，一口标准白话。我地两个仔广州出世广州长大唔识讲白话，我觉得我先生已经系老广，两个仔是中国人,4,[认同逻辑4：Linguistic-Cultural Recognition],{4},set(),missed
一直系屋企都讲，但自从两个仔上托儿所之后，他们就不讲白话了，宜家最多识听唔识讲，呢个现象我身边几个广州朋友都深受其害,4,[认同逻辑4：Linguistic-Cultural Recognition],{4},set(),missed
真系讲白话，好滴，吹水都方便好多割，普通话少小小味道，哈哈哈哈,4,"[认同逻辑4：Linguistic-Cultural Recognition]

**理由:**

这句话体现了作者对本地方言（“讲白话”）的认同和对普通话的相对否定。作者认为“讲白话”能带来更方便的交流（“吹水都方便好多割”），并且方言带有更浓郁的“味道”，暗示了使用方言是区分“本地人”与“外来人”的标准，是“自己人”的标志。因此符合 Linguistic-Cultural Recognition 的核心辨识特征。",{4},set(),missed
我屋企坚持讲白话。虽然我个囡白话都唔多好，起码我哋坚持要距讲，无人迁就距，所以距一直都係同我哋用白话沟通。,4,[认同逻辑4：Linguistic-Cultural Recognition],{4},set(),missed
我觉得唔紧要啊，起码人地真的学起来了，不是现在很多不友好的外地人，你一说白话，对方就一副妹仔大过主人婆的样子叫你讲普通话,4,"[认同逻辑4：Linguistic-Cultural Recognition]

**解释:**

这段文字表达了对“外地人”的一种负面评价，即对方不尊重本地语言（白话），并带有居高临下的态度。作者认为“学起来了”的人是好的，暗示了学习和尊重本地语言文化是融入本地社会、被认可的关键。 这直接体现了作者认同“能否说本地话”作为区分“本地人”与“外地人”的标准，并且暗示了本地语言文化是本地身份的重要标志，符合**认同逻辑4：Linguistic-Cultural Recognition**的定义和特征。",{4},set(),missed
祠堂有你的名字才算是广州人，不然不算，这是最基本的，跟你去陈家祠买不买门票没关系。你逻辑都搞不清楚,3,[认同逻辑3：Family Rootedness],{3},set(),missed
陈家祠有你分红就关你事，冇就过主啦,6,[认同逻辑6：Social Embeddedness],{6},set(),missed
错了，广州城系西至西门口，东至东山口，北至小北，南至南关，加上西关东山三元里河南四区。大部分有分红的村都唔系广州。,1,"[认同逻辑1, 认同逻辑6]",{1},set(),missed
错了，广州城系西至西门口，东至东山口，北至小北，南至南关，加上西关东山三元里河南四区。大部分有分红的村都唔系广州。,1,"[认同逻辑1, 认同逻辑6]",{1},set(),missed
其实是反过来的，村民以前在老广眼里是乡下人，只不过郊区城镇化之后村民平均生活水平比之前的老城区市民高，现在基本在广州会粤语都当你广州人，只不过有些人挑拨离间，广州人又要有祠堂分红又要在老三区，能满足这俩点的全广州找不出20万个，那还得了,4,"[认同逻辑6：Social Embeddedness, 认同逻辑4：Linguistic-Cultural Recognition]",{4},set(),missed
系咯，我有个同学系赤岗d村民啊，佢话佢乡下系三水。唔多明d人点解觉得有分红又祠堂先系土著，奇怪🤔,2,[认同逻辑6：Social Embeddedness],{2},set(),missed
我从来未霖过呢个问题，结果系个帖子度睇下八卦，被判定唔系广州人以我知道嘅我屋企对上几代都系广州（更前几代唔知系因为我从未问过家族史），身份证4401，一直都系讲粤语，住村度有分红，跟住帖度d人话，冇祠堂就唔系，fine，原来我一直都系外地人，我地成村都冇祠堂，估计一村人都系外地人，真系笑佐,346,"[认同逻辑3, 认同逻辑6, 认同逻辑4]","{3, 4, 6}",{6},missed
土生土长怎么就不是本地人了，我刚满月就随父母来广州定居，在广州长大几十年，我也很自豪地是说自己是广州人,3,[认同逻辑3：Family Rootedness],{3},set(),missed
在广州三代以内上就算真正广州人，二代以内是新广州人，一代开荒牛是广州移民，三代都不讲广州话的是外省广州人（祖宗是捞佬）来广州的。,34,"[认同逻辑3：Family Rootedness, 认同逻辑4：Linguistic-Cultural Recognition]","{3, 4}",set(),missed
我爸广州天河本地的 但是当时我妈老家有分红 把我户口跟妈妈了 那我也不算广州的 我爸总说 你就是广州的所以我是不是广州本地的啊（说的一口流利粤语 从小就在广州长大）,34,"[认同逻辑3: Family Rootedness, 认同逻辑2: Administrative Legitimacy, 认同逻辑4: Linguistic-Cultural Recognition]","{3, 4}",set(),missed
首先你会讲白话吗？,4,[认同逻辑1：Vernacular Spatial Authority],{4},set(),missed
广州本地人指的是:1，村里有祠堂（族谱） 2，有分红,36,"[认同逻辑3：Family Rootedness, 认同逻辑6：Social Embeddedness]","{3, 6}",set(),missed
我认为的，如果户口是那就是啊 广州居民，不是老广（老广指村里有分红的）；新广就是买房定居广州（新入户广州的）,26,"[认同逻辑2：Administrative Legitimacy, 认同逻辑6：Social Embeddedness]","{2, 6}",set(),missed
错了，广州城系西至西门口，东至东山口，北至小北，南至南关，加上西关东山三元里河南四区。大部分有分红的村都唔系广州。,1,"[认同逻辑1, 认同逻辑6]",{1},set(),missed
错了，广州城系西至西门口，东至东山口，北至小北，南至南关，加上西关东山三元里河南四区。大部分有分红的村都唔系广州。,1,"[认同逻辑1, 认同逻辑6]",{1},set(),missed
边个话你知老广就有分红，有分红都是村镇的，老广是住市区的,1,"[认同逻辑6：Social Embeddedness]

**解释：**

作者通过“有分红都是村镇的”这句话，暗示了“本地人”（老广）身份与特定的社会资源（分红）之间的关联。作者认为真正的老广应该住在市区，而分红这种资源更多的是村镇居民拥有的，以此区分了不同社会根基和经济地位的“老广”。这句话体现了作者在用社会根基（分红）深浅来界定“本地人”身份，并且隐含了对不同“老广”群体之间身份差异的评价。",{1},set(),missed
我是爷爷南下干部过来的，虽然白话习惯都一样，但内心里没有归属感,3,[认同逻辑3：Family Rootedness],{3},set(),missed
是不是本地人对你来说有啥本质区别吗，反正你又没分红,6,"[认同逻辑6：Social Embeddedness]

**解释：**

这句话中，“分红”直接关联到是否融入当地社会（社区），暗示只有参与社区分红的人才能被真正认为是“本地人”。作者通过质疑对方是否“有分红”来质疑其“本地人”身份，体现了“社会根基深浅与经济地位象征”作为界定本地人身份的标准。",{6},set(),missed
算啦，是不是本地的重要吗？ 现在粤语都没人讲了，分红也只有村民有,46,"[认同逻辑6：Social Embeddedness, 认同逻辑4：Linguistic-Cultural Recognition]","{4, 6}",set(),missed
你有分红就是，没分红就…有概率不是。,6,[认同逻辑6：Social Embeddedness],{6},set(),missed
作为广州土生土长的家族第三代一直自我认同喺广州本地土著 直到有祠堂的本地村民话我唔喺土著先动摇咗我嘅概念认知 毕竟阿爷个代先出来广州搵食定居 户口本依然显示乡下地名而唔喺广州 确实又好似无力反驳,3,"[认同逻辑3, 认同逻辑2]",{3},set(),missed
这样算的话就没有多少广州人了，以前广州城很小的，只要你认可广州文化会讲广州话就是广州人了，别说有分红的才叫广州人，很多市区的广州人都没有分红，祖籍都是广州周边城市，但是三代在广州了,34,"[认同逻辑4, 认同逻辑3]","{3, 4}",set(),missed
历史流流长，世界咁大。只要户口在广州且会讲白话，有文化认同那就是广州人。我理论上祖籍茂名，祖上因为打地主走过来。我阿爷係华师学生，后来喺番禺起屋做老师。我屋企而家已经同茂名那边几乎冇关系，一个人都唔识。我唔觉得我係第二个地方嘅人。至于番禺嘅归属，那是另一个话题,246,"[认同逻辑4, 认同逻辑3]","{2, 4, 6}",set(),missed
我妈果边是世代广州人，但是地主被没收财产，变成疍家人了，无地唔系村民，我爷在广州出世，感我系广州人吗？我觉得我系，但我无分红无地无屋,3,"[认同逻辑3, 认同逻辑6]",{3},set(),missed
有没有祠堂？有没有地？有没有分红？,36,"[认同逻辑3：Family Rootedness, 认同逻辑6：Social Embeddedness]","{3, 6}",set(),missed
身份证唔系44010，因为阿妈吾系广州宜边，要先入阿妈度，我阿妈先可以签过黎广州，有村，冇分红（老豆打啊爷工，要转居民），住祖屋宅基地，条村年年爬龙船，有阵时玩船头旗位，啊嘛挂左罗左D死股，每年分D西甘多钱。甘算吾算？,46,"[认同逻辑3, 认同逻辑6, 认同逻辑4]","{4, 6}",{6},missed
